territoriality;year;pm10_concentration;pm10_tempcov;pm25_concentration;pm25_tempcov;no2_concentration;no2_tempcov;type_of_stations;number_of_stations;population;latitude;longitude;who_ms;Air_quality_category
"Amr#USA;USA#Hickory Lenoir Morganton NC";2010;21,4;98,0;11,2;84,0;9,784;97,0;Somewhere;1,0;29116,0;35,7288889999999;-81,3655559999999;1,0;Safety
"Eur#DEU;Germany#Hettstedt";2010;23,03;98,0;11,2;84,0;9,784;97,0;Somewhere;1,0;15196,0;51,625942;11,511948;1,0;Safety
"Emr#IRN;Iran#Shiraz";2010;93,55;98,0;11,2;84,0;9,784;97,0;Somewhere;1,0;1651362,0;29,6205501556396;52,5310001373291;1,0;Safety
"Eur#ROU;Romania#Sibiu";2010;93,55;98,0;6,902;88,0;14,444;94,0;Somewhere;1,0;147245,0;45,785114;24,153469;1,0;Safety
"Amr#USA;USA#Holland MI";2010;93,55;98,0;8,5;88,0;18,561;93,5;Somewhere;1,0;34378,0;42,7677855514526;-86,1485772164681;1,0;Safety
"Eur#FRA;France#Hayange";2010;27,767;99,0;8,5;88,0;22,678;93,0;Somewhere;1,0;15730,0;49,324722;6,07610799999999;1,0;Safety
"Amr#USA;USA#Hanford Corcoran CA";2010;31,6;99,0;16,2;88,0;11,251;97,0;Somewhere;1,0;57991,0;36,2089569999999;-119,6045485;1,0;Safety
"Eur#DEU;Germany#Simmerath";2010;13,534;97,0;20,429;86,0;9,821;92,0;Somewhere;1,0;15122,0;50,653236;6,28106999999999;1,0;Safety
"Eur#DEU;Germany#Hanau";2010;17,274;99,0;20,429;86,0;37,837;100,0;Somewhere;1,0;88036,0;50,1348419999999;8,91808299999999;1,0;Safety
"Amr#USA;USA#Hammond LA";2010;17,274;99,0;9,0;86,0;20,541;99,5;Somewhere;1,0;20668,0;30,5032871520731;-90,377212306186;1,0;Safety
"Eur#PRT;Portugal#Sines";2010;17,274;99,0;13,0;86,0;3,245;99,0;Somewhere;1,0;12463,0;37,9166659999999;-8,7749995;1,0;Safety
"Eur#DEU;Germany#Hannover";2010;24,725;98,0;16,47;99,0;36,117;95,0;Somewhere;1,0;536976,0;52,36121;9,71094449999999;1,0;Safety
"Eur#FIN;Finland#Hameenlinna";2010;18,469;98,0;12,735;99,0;36,117;95,0;Somewhere;1,0;67848,0;60,9960609999999;24,455969;1,0;Safety
"Wpr#JPN;Japan#Hamamatsu";2010;77,6345;98,0;9,0;99,0;36,117;95,0;Somewhere;1,0;2922320,0;34,7108954999999;137,7259397;1,0;Safety
"Emr#IRN;Iran#Hamadan";2010;136,8;98,0;9,0;99,0;36,117;95,0;Somewhere;1,0;577808,0;34,7985000610351;48,513198852539;1,0;Safety
"Eur#ITA;Italy#Siniscola";2010;16,048;96,0;9,0;99,0;36,117;95,0;Somewhere;1,0;11469,0;40,575001;9,694445;1,0;Safety
"Eur#SWE;Sweden#Halmstad";2010;18,469;98,0;9,0;99,0;36,117;95,0;Somewhere;1,0;95532,0;56,67206;12,8633799999999;1,0;Safety
"Eur#TUR;Turkiye#Sinop";2010;37,979;86,0;9,0;99,0;36,117;95,0;Somewhere;1,0;39239,0;42,029446;35,154446;1,0;Safety
"Eur#AUT;Austria#Hallein";2010;24,34;86,0;9,0;99,0;38,905;96,0;Somewhere;1,0;19974,0;47,6830568;13,1051784;1,0;Safety
"Eur#DEU;Germany#Hamburg";2010;23,027;98,0;17,404;95,0;34,43;91,0;Somewhere;1,0;1789954,0;53,5525113;9,98937229999998;1,0;Safety
"Eur#NLD;Netherlands#Harich";2010;23,53;88,0;17,404;95,0;12,1;97,0;Somewhere;1,0;140,0;52,916916;5,57349199999999;1,0;Safety
"Eur#DEU;Germany#Hattingen";2010;21,221;94,0;17,404;95,0;22,738;94,0;Somewhere;1,0;54253,0;51,403008;7,208572;1,0;Safety
"Eur#TUR;Turkiye#Hatay";2010;66,805;98,0;17,404;95,0;25,698999999999998;89,5;Somewhere;1,0;1519836,0;36,152779;36,2088889999999;1,0;Safety
"Eur#BEL;Belgium#Hasselt";2010;23,743;86,0;20,524;83,0;28,66;85,0;Somewhere;1,0;73930,0;50,9402619999999;5,367084;1,0;Safety
"Eur#BGR;Bulgaria#Haskovo";2010;50,054;90,0;20,524;83,0;28,749;93,0;Somewhere;1,0;78665,0;41,9302139999999;25,55265;1,0;Safety
"Eur#DEU;Germany#Harzgerode";2010;16,927;96,0;14,965;82,0;5,908;99,0;Somewhere;1,0;8656,0;51,6624529999999;11,043384;1,0;Safety
"Eur#ESP;Spain#Siero";2010;43,001;94,0;11,282499999999999;82,0;30,942;93,0;Somewhere;1,0;52380,0;43,4036109999999;-5,81083299999999;1,0;Safety
"Amr#USA;USA#Hartford West Hartford East Hartford CT";2010;10,4;94,0;7,6;82,0;18,1;93,0;Somewhere;1,0;998852,0;41,7847220009374;-72,6316669999999;1,0;Safety
"Eur#AUT;Austria#Hartberg";2010;24,251;94,0;6,8;82,0;20,515;88,0;Somewhere;1,0;6529,0;47,2827759999999;15,971944;1,0;Safety
"Eur#ITA;Italy#Signa";2010;35,63;98,0;6,8;82,0;31,678;93,0;Somewhere;1,0;17451,0;43,7797199999999;11,099166;1,0;Safety
"Amr#USA;USA#Harrisonburg VA";2010;35,63;98,0;11,2;82,0;19,6;93,0;Somewhere;1,0;51814,0;38,4775300009192;-78,8195199999999;1,0;Safety
"Amr#USA;USA#Harrisburg Carlisle PA";2010;35,63;98,0;11,3;82,0;19,6;93,0;Somewhere;1,0;542165,0;40,2552473333332;-76,9050423333333;1,0;Safety
"Eur#FRA;France#Harnes";2010;23,758;76,0;11,3;82,0;24,283;85,0;Somewhere;1,0;12237,0;50,4494559999999;2,9;1,0;Safety
"Eur#FIN;Finland#Harjavalta";2010;10,971;96,0;11,3;82,0;25,2065;89,5;Somewhere;1,0;7548,0;61,3233324999999;22,1400009999999;1,0;Safety
"Eur#CZE;Czechia#Havirov";2010;53,307;98,0;11,3;82,0;26,13;94,0;Somewhere;1,0;81547,0;49,7909769999999;18,4068359999999;1,0;Safety
"Eur#ESP;Spain#San Sadurnino";2010;15,826;98,0;11,3;82,0;5,298;98,0;Somewhere;1,0;40938,5;43,5544439999999;-8,02861099999999;1,0;Safety
"Eur#CZE;Czechia#Hora Svate Kateriny";2010;15,031;97,0;11,3;82,0;12,821;94,0;Somewhere;1,0;330,0;50,5798339999999;13,419506;1,0;Safety
"Eur#FRA;France#Hornaing";2010;27,185;90,0;11,3;82,0;12,0415;93,0;Somewhere;1,0;3521,0;50,364164;3,336389;1,0;Safety
"Eur#FIN;Finland#Imatra";2010;14,179;95,0;11,3;82,0;11,262;92,0;Somewhere;1,0;28676,0;61,1795879999999;28,8122256;1,0;Safety
"Eur#AUT;Austria#Illmitz";2010;23,601;95,0;19,169;82,0;10,8;92,0;Somewhere;1,0;2438,0;47,77;16,766403;1,0;Safety
"Amr#USA;USA#Scranton Wilkes Barre Hazleton PA";2010;15,3;95,0;9,7;82,0;17,1;92,0;Somewhere;1,0;375329,0;41,3541669999999;-75,7347224999999;1,0;Safety
"Eur#FRA;France#Illange";2010;21,064;94,0;9,7;82,0;17,1;92,0;Somewhere;1,0;1835,0;49,327942;6,175694;1,0;Safety
"Eur#MKD;North_Macedonia#Ilinden";2010;50,094;83,0;9,7;82,0;17,1;92,0;Somewhere;1,0;5261,0;41,987442;21,6525;1,0;Safety
"Eur#GBR;UK#Scunthorpe";2010;22,929;83,0;9,7;82,0;19,712;97,0;Somewhere;1,0;79977,0;53,58634;-0,636811;1,0;Safety
"Eur#FRA;France#Scy Chazelles";2010;22,929;83,0;9,7;82,0;17,378;94,0;Somewhere;1,0;2675,0;49,107503;6,12277499999999;1,0;Safety
"Amr#USA;USA#Scottsbluff NE";2010;22,929;83,0;5,3;82,0;17,378;94,0;Somewhere;1,0;4192887,0;41,8768529999999;-103,656561;1,0;Safety
"Eur#ESP;Spain#Igualada";2010;25,688;85,0;5,3;82,0;25,41;94,0;Somewhere;1,0;40875,0;41,5788889999999;1,62777799999999;1,0;Safety
"Amr#USA;USA#Seattle Tacoma Bellevue WA";2010;25,688;85,0;6,5;82,0;20,314;91,0;Somewhere;1,0;3432944,0;47,6669519999999;-122,183916666667;1,0;Safety
"Eur#ROU;Romania#Sebes";2010;25,688;85,0;6,5;82,0;15,218;88,0;Somewhere;1,0;27019,0;45,9669;23,561399;1,0;Safety
"Eur#TUR;Turkiye#Icel";2010;79,972;88,0;6,5;82,0;28,103;49,5;Somewhere;1,0;915703,0;36,8061099999999;34,635002;1,0;Safety
"Afr#ZAF;South_Africa#Sedibeng";2010;67,06;1,0;42,557;1,0;35,955;1,0;Somewhere;1,0;623357,5;-26,58874725;27,948143;1,0;Safety
"Afr#NGA;Nigeria#Ile Ife";2010;103,0;10,0;26,0;10,0;36,123;46,0;Somewhere;1,0;331012,0;7,51784992218018;4,52580118179321;1,0;Safety
"Eur#AUT;Austria#Imst";2010;20,209;98,0;26,0;10,0;38,047;96,0;Somewhere;1,0;9506,0;47,2175025;10,735846;1,0;Safety
"Wpr#KOR;Korea_Rep#Incheon";2010;55,743;98,0;26,0;10,0;0,031;95,5;Somewhere;1,0;2801039,0;37,5129821637427;126,644237719298;1,0;Safety
"Eur#AUT;Austria#Schwaz";2010;23,607;100,0;26,0;10,0;67,724;96,0;Somewhere;1,0;13023,0;47,349167;11,693064;1,0;Safety
"Amr#USA;USA#Iowa City IA";2010;26,0235;100,0;11,5;10,0;45,843500000000006;95,0;Somewhere;1,0;74828,0;41,657232000937;-91,503478;1,0;Safety
"Eur#AUT;Austria#Schwechat";2010;28,44;100,0;11,5;10,0;23,963;94,0;Somewhere;1,0;16529,0;48,1469443333333;16,4868563333332;1,0;Safety
"Eur#GRC;Greece#Ioannina";2010;18,6415;99,0;14,863;100,0;14,776;100,0;Somewhere;1,0;67384,0;39,619999;20,85;1,0;Safety
"Eur#GBR;UK#Inverness";2010;14,056;99,0;6,88;89,0;24,494;89,0;Somewhere;1,0;48201,0;57,4813079999999;-4,24145099999999;1,0;Safety
"Eur#DEU;Germany#Schweinfurt";2010;22,541;100,0;6,88;89,0;32,101;100,0;Somewhere;1,0;54225,0;50,048397;10,232075;1,0;Safety
"Eur#POL;Poland#Inowroclaw";2010;17,214;84,0;6,88;89,0;30,3305;98,0;Somewhere;1,0;73547,0;52,794722;18,245;1,0;Safety
"Eur#AUT;Austria#Innsbruck";2010;22,831;92,0;16,114;89,0;28,56;96,0;Somewhere;1,0;110718,0;47,2731009999999;11,3988061666667;1,0;Safety
"Eur#DEU;Germany#Schwerin";2010;22,634;100,0;16,114;89,0;24,707;99,0;Somewhere;1,0;91293,0;53,631802;11,398083;1,0;Safety
"Eur#DEU;Germany#Ingolstadt";2010;24,95;99,0;16,114;89,0;32,12;93,0;Somewhere;1,0;121589,0;48,7691919999999;11,428767;1,0;Safety
"Eur#DEU;Germany#Schwerte";2010;23,597;98,0;16,114;89,0;26,412;95,0;Somewhere;1,0;46743,0;51,4472209999999;7,573196;1,0;Safety
"Amr#USA;USA#Indianapolis Carmel Anderson IN";2010;26,95;98,0;13,96;89,0;28,4795;95,0;Somewhere;1,0;1807149,0;39,8340443277691;-86,0641925035305;1,0;Safety
"Amr#CHL;Chile#Independencia";2010;59,894;98,0;25,213;89,0;30,547;95,0;Somewhere;1,0;100281,0;-33,4223;-70,6511;1,0;Safety
"Eur#ROU;Romania#Iasi";2010;22,095;78,0;18,518;92,0;16,769;86,0;Somewhere;1,0;317313,0;47,1716127999999;27,5744479999999;1,0;Safety
"Eur#GBR;UK#Horley";2010;22,929000000000002;88,5;18,518;92,0;30,491;91,0;Somewhere;1,0;26851,0;51,1658649999999;-0,167741;1,0;Safety
"Eur#FRA;France#Hyeres";2010;22,808;93,0;18,518;92,0;30,491;91,0;Somewhere;1,0;54527,0;43,119719;6,1318;1,0;Safety
"Amr#BRA;Brazil#Serra";2010;28,0;95,5;18,518;92,0;26,46;91,0;Somewhere;1,0;406450,0;-20,2093755;-40,2566684999999;1,0;Safety
"Eur#PRT;Portugal#Setubal";2010;24,1;98,0;9,246;91,0;22,943;97,0;Somewhere;1,0;98325,0;38,4926199999999;-8,95988942857142;1,0;Safety
"Eur#SVN;Slovenia#Hrastnik";2010;27,123;100,0;14,058;94,5;24,333;95,5;Somewhere;1,0;5621,0;46,144444;15,088336;1,0;Safety
"Eur#CZE;Czechia#Hradec Kralove";2010;29,433;99,0;18,87;98,0;25,723;94,0;Somewhere;1,0;94240,0;50,195366;15,846375;1,0;Safety
"Eur#DEU;Germany#Hoyerswerda";2010;24,985;91,0;18,87;98,0;28,491500000000002;94,0;Somewhere;1,0;31791,0;51,4368899999999;14,254336;1,0;Safety
"Eur#ESP;Spain#Sevilla";2010;24,377;95,0;18,87;98,0;31,26;94,0;Somewhere;1,0;703790,0;37,3808465555556;-5,98060566666666;1,0;Safety
"Eur#CZE;Czechia#Sezemice";2010;23,707;81,0;18,87;98,0;31,26;94,0;Somewhere;1,0;103,0;50,061539;15,8504749999999;1,0;Safety
"Amr#BRA;Brazil#Seropedica";2010;34,0;79,5;18,87;98,0;31,26;94,0;Somewhere;1,0;68150,0;-22,7578169999999;-43,6849599999999;1,0;Safety
"Amr#USA;USA#Houma Thibodaux LA";2010;52,0275;78,0;8,8;98,0;31,26;94,0;Somewhere;1,0;164403,5;29,6793011742887;-90,7797311333556;1,0;Safety
"Emr#TUN;Tunisia#Sfax";2010;87,0;78,0;9,9;98,0;31,26;94,0;Somewhere;1,0;272801,0;34,7333297729491;10,7666597366333;1,0;Safety
"Amr#USA;USA#Hot Springs AR";2010;87,0;78,0;11,0;98,0;31,26;94,0;Somewhere;1,0;55121,0;34,469441080768;-93,0001781024042;1,0;Safety
"Eur#ESP;Spain#Hospitalet De Llobregat";2010;87,0;78,0;10,065999999999999;98,0;40,928;94,0;Somewhere;1,0;264657,0;41,3719439999999;2,11583299999999;1,0;Safety
"Eur#DEU;Germany#Hortenkopf";2010;12,902;88,0;9,132;99,0;8,544;93,0;Somewhere;1,0;1138,0;49,2702639999999;7,82652199999999;1,0;Safety
"Amr#USA;USA#Houston The Woodlands Sugar Land TX";2010;24,36;87,0;11,667;85,0;16,107;97,5;Somewhere;1,0;6370704,0;29,6919076315789;-95,2698607368421;1,0;Safety
"Eur#ITA;Italy#Sermide";2010;30,082;90,0;18,5985;85,0;20,97;95,0;Somewhere;1,0;3599,0;44,998333;11,299445;1,0;Safety
"Eur#BEL;Belgium#Seraing";2010;25,602;97,0;16,998;97,0;31,435;95,0;Somewhere;1,0;63363,0;50,6212269999999;5,515111;1,0;Safety
"Eur#ESP;Spain#Segovia";2010;14,224;86,0;16,998;97,0;16,065;89,0;Somewhere;1,0;53260,0;40,955556;-4,11055599999999;1,0;Safety
"Eur#NOR;Norway#Hurdal";2010;15,7995;86,0;16,998;97,0;2,161;96,0;Somewhere;1,0;2695,0;60,3666649999999;11,066667;1,0;Safety
"Amr#USA;USA#Huntsville AL";2010;17,375;86,0;11,6;97,0;13,922;95,5;Somewhere;1,0;384082,0;34,7063461554999;-86,5884626439999;1,0;Safety
"Eur#PRT;Portugal#Seixal Aml Sul";2010;36,507;84,0;11,625;97,0;25,683;95,0;Somewhere;1,0;29851,0;38,633335;-9,08168;1,0;Safety
"Eur#SVK;Slovakia#Humenne";2010;27,399;95,0;19,438;79,0;21,912;95,0;Somewhere;1,0;34186,0;48,9308359999999;21,913622;1,0;Safety
"Eur#GBR;UK#Hull";2010;18,538;95,0;9,791;94,0;27,924;94,0;Somewhere;1,0;245557,0;53,7487799999998;-0,341222;1,0;Safety
"Eur#SVK;Slovakia#Senica";2010;28,607;99,0;7,0;94,0;27,924;94,0;Somewhere;1,0;20255,0;48,680557;17,363344;1,0;Safety
"Eur#NLD;Netherlands#Huijbergen";2010;23,812;88,0;7,0;94,0;21,003;95,0;Somewhere;1,0;1540,0;51,435001;4,360286;1,0;Safety
"Eur#FRA;France#Sens";2010;18,933;94,0;7,0;94,0;17,844;94,0;Somewhere;1,0;25146,0;48,2005559999999;3,277222;1,0;Safety
"Eur#ESP;Spain#Huesca";2010;15,898;99,0;13,582;94,0;17,139000000000003;94,0;Somewhere;1,0;52555,0;42,136111;-0,403889;1,0;Safety
"Eur#ESP;Spain#Huelva";2010;29,646;95,0;13,582;94,0;16,434;94,0;Somewhere;1,0;147212,0;37,2616339999999;-6,93461099999999;1,0;Safety
"Wpr#KOR;Korea_Rep#Seongnam Si";2010;58,436;95,0;13,582;94,0;0,034;94,0;Somewhere;1,0;5055332,0;37,4328611111111;127,1645;1,0;Safety
"Wpr#KOR;Korea_Rep#Seoul";2010;51,122;95,0;13,582;94,0;0,04;94,0;Somewhere;1,0;9963452,0;37,5510431681681;127,000000525525;1,0;Safety
"Eur#CZE;Czechia#Sedlec";2010;24,74;98,0;19,906;95,0;12,653;94,0;Somewhere;1,0;806,0;48,791767;16,724497;1,0;Safety
"Eur#ESP;Spain#San Roque";2010;22,067;98,0;31,234;92,0;13,672;95,0;Somewhere;1,0;29491,0;36,20194975;-5,39868775;1,0;Safety
"Eur#FRA;France#Le Temple";2010;31,006;96,5;31,234;92,0;4,626;96,0;Somewhere;1,0;633,0;44,8655559999999;-0,939443999999999;1,0;Safety
"Eur#POL;Poland#Rzeszow";2010;39,945;95,0;26,163;88,0;22,835;87,0;Somewhere;1,0;176315,0;50,0316504999999;22,0106939999999;1,0;Safety
"Eur#FRA;France#Le Puy En Velay";2010;19,286;96,0;26,163;88,0;26,358;100,0;Somewhere;1,0;18537,0;45,0428886666667;3,88450033333333;1,0;Safety
"Eur#FRA;France#Le Port";2010;32,73;84,0;26,163;88,0;10,726;96,0;Somewhere;1,0;164,0;-20,943006;55,2905999999999;1,0;Safety
"Eur#FRA;France#Le Pontet";2010;29,465;98,0;26,163;88,0;26,281;99,0;Somewhere;1,0;16899,0;43,960158;4,857208;1,0;Safety
"Eur#FRA;France#Le Petit Quevilly";2010;26,146;96,0;26,163;88,0;29,504;93,0;Somewhere;1,0;22055,0;49,4280559999999;1,057778;1,0;Safety
"Eur#FRA;France#Le Palais Sur Vienne";2010;16,48;98,0;26,163;88,0;28,9075;96,0;Somewhere;1,0;6029,0;45,8699969999999;1,31;1,0;Safety
"Eur#FRA;France#Le Mans";2010;24,676;93,0;15,492;98,0;34,491;98,0;Somewhere;1,0;143240,0;47,9907461666666;0,206547166666666;1,0;Safety
"Eur#FRA;France#Le Lamentin";2010;31,16;81,0;13,284;100,0;10,21;90,0;Somewhere;1,0;39458,0;14,6107;-61,0026;1,0;Safety
"Eur#FRA;France#Le Havre";2010;25,01;97,0;16,85;95,0;27,92;98,0;Somewhere;1,0;174156,0;49,5008243333333;0,130275;1,0;Safety
"Eur#ESP;Spain#Sabadell";2010;25,01;97,0;16,85;95,0;52,887;99,0;Somewhere;1,0;216204,0;41,562778;2,10277799999999;1,0;Safety
"Eur#DEU;Germany#Saalfeld";2010;24,185;98,0;16,85;95,0;19,084;96,0;Somewhere;1,0;25532,0;50,651184;11,368876;1,0;Safety
"Eur#POL;Poland#Leba";2010;24,185;98,0;16,85;95,0;5,45;94,0;Somewhere;1,0;31981,5;54,7541659999999;17,534445;1,0;Safety
"Amr#USA;USA#Lebanon PA";2010;24,185;98,0;16,85;95,0;5,45;94,0;Somewhere;1,0;38431,0;40,3373279999999;-76,3834469999999;1,0;Safety
"Eur#DEU;Germany#Leisel";2010;11,453;98,0;14,887;91,5;10,298;95,0;Somewhere;1,0;585,0;49,7410349999999;7,193486;1,0;Safety
"Eur#PRT;Portugal#Leiria";2010;20,329;93,0;11,835;97,0;5,978;96,0;Somewhere;1,0;54541,0;40,589443;-8,67083599999999;1,0;Safety
"Eur#DEU;Germany#Leipzig";2010;28,171;98,0;18,919;97,0;38,141;99,0;Somewhere;1,0;591052,0;51,3311700999999;12,3325195;1,0;Safety
"Eur#BGR;Bulgaria#Ruse";2010;43,004;99,0;28,91;99,0;20,641;97,0;Somewhere;1,0;157369,0;43,851367;25,964086;1,0;Safety
"Eur#NLD;Netherlands#Leiden";2010;30,921;90,0;28,91;99,0;31,0825;89,0;Somewhere;1,0;112339,0;52,168056;4,50806099999999;1,0;Safety
"Eur#GBR;UK#Leicester";2010;18,733;90,0;28,91;99,0;41,524;81,0;Somewhere;1,0;552178,0;52,631348;-1,133006;1,0;Safety
"Eur#ITA;Italy#Legnago";2010;43,055;90,0;9,5;88,0;27,028;97,0;Somewhere;1,0;24992,0;45,183613;11,311389;1,0;Safety
"Eur#POL;Poland#Legionowo";2010;37,888;95,0;9,5;88,0;19,407;99,0;Somewhere;1,0;53526,0;52,407577;20,9559159999999;1,0;Safety
"Eur#ESP;Spain#Leganes";2010;32,463;99,0;9,5;88,0;43,831;98,0;Somewhere;1,0;192161,0;40,339722;-3,735833;1,0;Safety
"Eur#GBR;UK#Leeds";2010;20,969;97,5;16,756;92,0;43,765;94,0;Somewhere;1,0;745722,0;53,8102568;-1,5584276;1,0;Safety
"Eur#SVK;Slovakia#Ruzomberok";2010;50,633;96,0;26,689;81,0;42,569500000000005;96,5;Somewhere;1,0;28400,0;49,079166;19,3025249999999;1,0;Safety
"Eur#ITA;Italy#Lecco";2010;26,492;97,0;19,633;84,0;41,374;99,0;Somewhere;1,0;307670,0;45,849442;9,39583299999999;1,0;Safety
"Eur#ITA;Italy#Lecce";2010;24,141;94,0;12,226;96,0;18,34;90,0;Somewhere;1,0;94176,0;40,3776853333333;18,1944446666666;1,0;Safety
"Eur#ITA;Italy#Sacile";2010;27,109;93,0;12,226;96,0;23,582;89,0;Somewhere;1,0;19897,0;45,9491689999999;12,496111;1,0;Safety
"Eur#ESP;Spain#Lemoa";2010;27,109;93,0;12,226;96,0;21,26;99,0;Somewhere;1,0;3489,0;43,211111;-2,778611;1,0;Safety
"Eur#ITA;Italy#Lavello";2010;27,109;93,0;12,226;96,0;13,492;82,0;Somewhere;1,0;13590,0;41,0477789999999;15,785278;1,0;Safety
"Eur#FRA;France#Laval";2010;25,003;98,0;12,226;96,0;20,467;99,0;Somewhere;1,0;50843,0;48,0694329999999;-0,767692;1,0;Safety
"Eur#FRA;France#Saint Dizier";2010;21,271;83,0;12,226;96,0;17,675;90,0;Somewhere;1,0;24825,0;48,645836;4,96611099999999;1,0;Safety
"Eur#FRA;France#Saint Etienne De Montluc";2010;18,486;99,0;12,226;96,0;9,191;100,0;Somewhere;1,0;6622,0;47,2831809999999;-1,783164;1,0;Safety
"Eur#FRA;France#Saint Etienne";2010;24,968;97,0;21,728;99,0;32,4;99,0;Somewhere;1,0;374879,0;45,4338879999999;4,40090571428571;1,0;Safety
"Eur#SWE;Sweden#Landskrona";2010;19,933;96,0;21,728;99,0;33,289500000000004;97,5;Somewhere;1,0;45286,0;55,877499;12,833894;1,0;Safety
"Eur#FRA;France#Saint Fons";2010;28,676;99,0;21,728;99,0;34,179;96,0;Somewhere;1,0;17032,0;45,7077469999999;4,86448299999999;1,0;Safety
"Eur#DEU;Germany#Landshut";2010;26,015;100,0;21,728;99,0;29,26;100,0;Somewhere;1,0;60789,0;48,539799;12,157049;1,0;Safety
"Eur#BEL;Belgium#Landen";2010;25,757;83,0;21,728;99,0;21,592;89,0;Somewhere;1,0;15462,0;50,712257;5,10187499999999;1,0;Safety
"Eur#ITA;Italy#Langhirano";2010;19,91;95,0;15,635;98,0;19,306;89,0;Somewhere;1,0;9784,0;44,657501;10,2888889999999;1,0;Safety
"Eur#FRA;France#Saint Gely Du Fesc";2010;18,05;99,0;15,635;98,0;21,0965;91,0;Somewhere;1,0;8917,0;43,6953669999999;3,80081699999999;1,0;Safety
"Eur#BEL;Belgium#Lanaken";2010;18,640500000000003;98,0;15,635;98,0;22,887;93,0;Somewhere;1,0;18041,0;50,8828469999999;5,617572;1,0;Safety
"Eur#FRA;France#Saint Germain Sur Rhone";2010;19,231;97,0;15,635;98,0;15,763;95,0;Somewhere;1,0;423,0;46,0722219999999;5,820833;1,0;Safety
"Eur#ITA;Italy#Lallio";2010;32,649;92,0;15,635;98,0;34,131;94,0;Somewhere;1,0;4123,0;45,65889;9,61888899999999;1,0;Safety
"Eur#FRA;France#Saint Jean De Braye";2010;21,599;98,0;19,185;96,0;16,922;93,0;Somewhere;1,0;19257,0;47,918078;1,966347;1,0;Safety
"Eur#FRA;France#Saint Jean De Maurienne";2010;20,162;96,0;13,442499999999999;96,0;14,858;96,0;Somewhere;1,0;8148,0;45,2747219999999;6,34972199999999;1,0;Safety
"Amr#USA;USA#Lakeland Winter Haven FL";2010;14,8;96,0;7,7;96,0;14,858;96,0;Somewhere;1,0;344399,0;28,0288889999999;-81,972222;1,0;Safety
"Amr#USA;USA#Lake Havasu City Kingman AZ";2010;15,350000000000001;96,0;9,7;96,0;14,858;96,0;Somewhere;1,0;54495,0;35,1538879999999;-114,566111;1,0;Safety
"Amr#USA;USA#Lancaster PA";2010;15,9;96,0;11,7;96,0;14,858;96,0;Somewhere;1,0;497341,0;40,0466669999999;-76,2833329999999;1,0;Safety
"Eur#GBR;UK#Langholm";2010;21,283;96,0;9,315;96,0;2,97;98,0;Somewhere;1,0;2080,0;55,3133419999999;-3,20687299999999;1,0;Safety
"Eur#FRA;France#Saint Denis";2010;26,666;94,0;6,93;82,0;37,568;96,0;Somewhere;1,0;129367,0;10,0157334444444;31,5477896666667;1,0;Safety
"Eur#CHE;Switzerland#Lausanne";2010;20,428;100,0;16,965;82,0;29,961;100,0;Somewhere;1,0;441885,0;46,5287766666666;6,64743866666667;1,0;Safety
"Eur#ESP;Spain#Sagunto";2010;18,302;97,0;10,0;82,0;17,371;87,0;Somewhere;1,0;65003,0;39,66770825;-0,264583249999999;1,0;Safety
"Eur#ITA;Italy#Latina";2010;30,037;98,0;10,0;82,0;44,292;92,0;Somewhere;1,0;448839,0;41,482639;12,9163889999999;1,0;Safety
"Amr#USA;USA#Las Vegas Henderson Paradise NV";2010;13,729;95,5;5,35;82,0;10,7;90,5;Somewhere;1,0;2698684,0;36,083594000224;-115,159169625;1,0;Safety
"Amr#USA;USA#Las Cruces NM";2010;28,5;93,0;4,7;82,0;12,7;89,0;Somewhere;1,0;102102,0;31,9774630534999;-106,65895257925;1,0;Safety
"Eur#CYP;Cyprus#Larnaka";2010;35,3915;93,0;19,058;80,0;21,191;89,0;Somewhere;1,0;51468,0;34,913612;33,615833;1,0;Safety
"Amr#USA;USA#Laredo TX";2010;21,9;93,0;11,929;80,0;21,191;89,0;Somewhere;1,0;315374,0;27,509641;-99,5091029999999;1,0;Safety
"Amr#USA;USA#Laramie WY";2010;20,8;93,0;4,8;80,0;21,191;89,0;Somewhere;1,0;32381,0;41,2850653342687;-105,595945;1,0;Safety
"Eur#FRA;France#Saint Avold";2010;21,014;78,0;7,0504999999999995;80,0;25,733;99,0;Somewhere;1,0;15415,0;49,104139;6,70375;1,0;Safety
"Eur#FIN;Finland#Lappeenranta";2010;18,088;99,0;9,301;98,0;13,11;98,0;Somewhere;1,0;71814,0;61,0670115714285;28,2600198571428;1,0;Safety
"Eur#FRA;France#Saint Brieuc";2010;23,142;95,0;9,301;98,0;15,263;96,0;Somewhere;1,0;46173,0;48,516669;-2,75;1,0;Safety
"Eur#FRA;France#Saint Chamond";2010;25,575;99,0;20,169;98,0;32,711;99,0;Somewhere;1,0;35419,0;45,4753249999999;4,515003;1,0;Safety
"Amr#USA;USA#Sacramento Roseville Arden Arcade CA";2010;17,52;99,0;7,3;98,0;13,08;99,0;Somewhere;1,0;2122795,0;38,6255292728109;-121,414602272727;1,0;Safety
"Amr#USA;USA#Lake Charles LA";2010;17,52;99,0;9,0;98,0;12,6;99,0;Somewhere;1,0;77283,0;30,2452009244479;-93,4325244948983;1,0;Safety
